Name,Day,Date,Time,Result,Bookmakers,1,2
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Betfred  ,2.75,1.44
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Bethard  ,2.60,1.45
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Betsafe  ,2.50,1.53
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Betsensation  ,2.52,1.46
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Betsson  ,2.50,1.53
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Betway  ,2.38,1.57
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, BetWorld  ,2.60,1.47
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, BoyleSports  ,2.60,1.44
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, bwin  ,2.55,1.50
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, bwin.es  ,2.55,1.50
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, bwin.it  ,2.50,1.48
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Chance.cz  ,2.78,1.44
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, ComeOn  ,2.60,1.45
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Coolbet  ,2.15,1.70
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Expekt  ,2.55,1.45
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, iFortuna.cz  ,2.34,1.60
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Interwetten  ,2.60,1.47
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Interwetten.es  ,2.60,1.47
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Marathonbet  ,2.66,1.50
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Marathonbet.ru  ,2.66,1.50
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, MELbet  ,2.66,1.51
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, NordicBet  ,2.50,1.53
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, SAZKAbet.cz  ,2.70,1.47
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Tipsport.cz  ,2.78,1.44
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Tipsport.sk  ,2.78,1.44
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Totolotek.pl  ,2.41,1.50
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Unibet  ,2.40,1.57
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Unibet.it  ,2.40,1.57
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, William Hill  ,2.75,1.44
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, WilliamHill.it  ,2.75,1.44
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, Winline.ru  ,2.54,1.46
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs, youwin  ,2.35,1.53
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs,Average,2.58,1.50
Evans D. - Razma M.,Saturday,06 Mar  2021,05:20,Final result 6:10 best of 19 legs,Highest,2.78,1.70
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, 10Bet  ,1.14,5.25
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, 188BET  ,1.12,5.90
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, 1xBet  ,1.12,6.85
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, 1xStavka.ru  ,1.12,6.85
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, 888sport  ,1.12,6.00
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, bet365  ,1.11,6.50
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, bet365.it  ,1.11,6.50
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, Betfred  ,1.13,6.00
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, Bethard  ,1.14,5.00
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, Betsafe  ,1.12,6.00
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, Betsensation  ,1.10,5.85
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, Betsson  ,1.12,6.00
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, BetVictor  ,1.11,5.50
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, Betway  ,1.13,6.00
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, BetWorld  ,1.15,5.50
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, BoyleSports  ,1.13,6.00
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, bwin  ,1.18,4.75
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, bwin.es  ,1.18,4.75
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, bwin.it  ,1.17,4.50
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, Chance.cz  ,1.13,5.73
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, ComeOn  ,1.14,5.00
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, Coolbet  ,1.13,5.70
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, Expekt  ,1.12,5.50
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, iFortuna.cz  ,1.16,5.25
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, Interwetten  ,1.15,5.50
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, Interwetten.es  ,1.15,5.50
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, Marathonbet  ,1.12,6.65
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, Marathonbet.ru  ,1.12,6.65
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, MELbet  ,1.12,6.85
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, NordicBet  ,1.12,6.00
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, SAZKAbet.cz  ,1.15,5.50
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, SBOBET  ,1.08,4.57
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, Tipsport.cz  ,1.13,5.73
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, Tipsport.sk  ,1.13,5.73
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, Unibet  ,1.12,6.00
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, Unibet.it  ,1.12,6.00
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, William Hill  ,1.14,5.50
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, WilliamHill.it  ,1.14,5.50
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, Winline.ru  ,1.11,5.53
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs, youwin  ,1.10,6.00
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs,Average,1.13,5.78
Price G. - Hudson P.,Saturday,06 Mar  2021,05:15,Final result 10:5 best of 19 legs,Highest,1.18,6.85
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, 10Bet  ,1.50,2.55
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, 188BET  ,1.52,2.48
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, 1xBet  ,1.57,2.50
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, 1xStavka.ru  ,1.57,2.50
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, 888sport  ,1.50,2.50
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, bet365  ,1.44,2.75
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, bet365.it  ,1.44,2.75
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Betfred  ,1.53,2.50
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Bethard  ,1.49,2.50
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Betsafe  ,1.53,2.50
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Betsensation  ,1.42,2.65
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Betsson  ,1.53,2.50
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Betway  ,1.62,2.30
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, BetWorld  ,1.50,2.55
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, BoyleSports  ,1.50,2.50
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, bwin  ,1.48,2.60
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, bwin.es  ,1.48,2.60
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, bwin.it  ,1.45,2.55
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Chance.cz  ,1.53,2.51
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, ComeOn  ,1.49,2.50
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Coolbet  ,1.52,2.49
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Expekt  ,1.48,2.50
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, iFortuna.cz  ,1.60,2.34
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Interwetten  ,1.50,2.55
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Interwetten.es  ,1.50,2.55
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Marathonbet  ,1.55,2.52
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Marathonbet.ru  ,1.55,2.52
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, MELbet  ,1.57,2.50
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, NordicBet  ,1.53,2.50
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, SAZKAbet.cz  ,1.51,2.60
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Tipsport.cz  ,1.53,2.51
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Tipsport.sk  ,1.53,2.51
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Unibet  ,1.50,2.50
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Unibet.it  ,1.50,2.50
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, William Hill  ,1.53,2.50
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, WilliamHill.it  ,1.53,2.50
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Winline.ru  ,1.47,2.50
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, youwin  ,1.53,2.35
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs,Average,1.51,2.52
Boulton A. - Jacques P.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs,Highest,1.62,2.75
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, 10Bet  ,3.00,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, 188BET  ,3.10,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, 1xBet  ,3.24,1.37
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, 1xStavka.ru  ,3.24,1.37
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, 888sport  ,3.15,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, bet365  ,3.00,1.40
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, bet365.it  ,3.00,1.40
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Betfred  ,3.10,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Bethard  ,2.95,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Betsafe  ,3.10,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Betsensation  ,2.85,1.37
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Betsson  ,3.10,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Betway  ,3.00,1.40
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, BetWorld  ,3.00,1.37
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, BoyleSports  ,3.00,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, bwin  ,2.90,1.40
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, bwin.es  ,2.90,1.40
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, bwin.it  ,2.80,1.40
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Chance.cz  ,3.14,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, ComeOn  ,2.95,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Coolbet  ,3.03,1.37
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Expekt  ,2.95,1.35
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, iFortuna.cz  ,3.10,1.37
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Interwetten  ,3.00,1.37
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Interwetten.es  ,3.00,1.37
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Marathonbet  ,3.26,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Marathonbet.ru  ,3.26,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, MELbet  ,3.24,1.37
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, NordicBet  ,3.10,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Tipsport.cz  ,3.14,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Tipsport.sk  ,3.14,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Unibet  ,3.15,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Unibet.it  ,3.15,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, William Hill  ,3.10,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, WilliamHill.it  ,3.10,1.36
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, Winline.ru  ,2.97,1.34
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs, youwin  ,3.10,1.33
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs,Average,3.06,1.37
Joyce R. - Wade J.,Saturday,06 Mar  2021,05:10,Final result 9:10 best of 19 legs,Highest,3.26,1.40
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, 10Bet  ,2.05,1.74
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, 188BET  ,1.93,1.85
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, 1xBet  ,1.91,1.93
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, 1xStavka.ru  ,1.91,1.93
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, 888sport  ,1.96,1.84
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, bet365  ,2.00,1.80
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, bet365.it  ,2.00,1.80
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, Betfred  ,1.95,1.83
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, Bethard  ,2.00,1.74
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, Betsafe  ,1.95,1.83
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, Betsensation  ,1.84,1.86
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, Betsson  ,1.95,1.83
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, BetVictor  ,1.91,1.91
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, Betway  ,2.00,1.80
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, BetWorld  ,1.95,1.85
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, BoyleSports  ,1.91,1.80
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, bwin  ,2.05,1.78
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, bwin.es  ,2.05,1.78
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, bwin.it  ,2.00,1.72
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, Chance.cz  ,1.90,1.90
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, ComeOn  ,2.00,1.74
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, Coolbet  ,1.93,1.85
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, Expekt  ,1.90,1.80
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, iFortuna.cz  ,1.90,1.90
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, Interwetten  ,1.95,1.85
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, Interwetten.es  ,1.95,1.85
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, Marathonbet  ,1.91,1.93
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, Marathonbet.ru  ,1.91,1.93
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, MELbet  ,1.91,1.93
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, NordicBet  ,1.95,1.83
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, SAZKAbet.cz  ,2.05,1.76
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, Tipsport.cz  ,1.90,1.90
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, Tipsport.sk  ,1.90,1.90
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, Unibet  ,1.96,1.84
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, Unibet.it  ,1.96,1.84
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, William Hill  ,1.91,1.91
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, WilliamHill.it  ,1.90,1.90
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs, Winline.ru  ,1.90,1.81
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs,Average,1.95,1.84
Aspinall N. - Ratajski K.,Saturday,06 Mar  2021,04:55,Final result 5:10 best of 19 legs,Highest,2.05,1.93
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, 10Bet  ,1.87,1.91
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, 188BET  ,1.87,1.90
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, 1xBet  ,1.76,2.14
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, 1xStavka.ru  ,1.76,2.14
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, 888sport  ,1.91,1.89
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, bet365  ,1.80,2.00
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, bet365.it  ,1.80,2.00
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, Betfred  ,1.91,1.91
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, Bethard  ,1.87,1.91
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, Betsafe  ,1.90,1.91
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, Betsensation  ,1.76,1.94
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, Betsson  ,1.90,1.91
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, Betway  ,1.80,2.00
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, BetWorld  ,1.85,1.95
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, BoyleSports  ,1.80,1.91
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, bwin  ,1.87,1.90
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, bwin.es  ,1.87,1.90
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, bwin.it  ,1.83,1.87
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, Chance.cz  ,1.90,1.90
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, ComeOn  ,1.87,1.91
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, Coolbet  ,1.87,1.90
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, Expekt  ,1.82,1.88
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, iFortuna.cz  ,1.73,2.11
Durrant G. - Noppert D.,Saturday,06 Mar  2021,04:40,Final result 6:10 best of 19 legs, Interwetten  ,1.85,1.95
