Name,Day,Date,Time,Result,Bookmakers,1,2
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Betclic.fr  ,2.60,1.32
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Betfair  ,2.95,1.42
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Bethard  ,3.15,1.40
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Betsafe  ,2.95,1.41
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Betsson  ,2.95,1.41
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", BetVictor  ,3.00,1.40
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Betway  ,3.05,1.39
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", BetWorld  ,2.90,1.35
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", BoyleSports  ,3.10,1.36
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", bwin  ,3.00,1.40
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", bwin.es  ,3.00,1.40
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", bwin.fr  ,2.60,1.30
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Chance.cz  ,3.30,1.36
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Coolbet  ,3.05,1.42
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Dafabet  ,3.04,1.41
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", eFortuna.pl  ,3.05,1.40
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Expekt  ,3.00,1.40
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", France Pari  ,2.60,1.26
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", iFortuna.cz  ,3.05,1.40
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", iFortuna.sk  ,3.05,1.40
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Intertops  ,3.10,1.42
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Interwetten  ,2.85,1.40
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Interwetten.es  ,2.85,1.40
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Leon.ru  ,2.89,1.38
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Leonbets  ,2.89,1.38
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Marathonbet  ,3.13,1.43
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", NordicBet  ,2.95,1.41
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Pinnacle  ,3.19,1.42
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", SAZKAbet.cz  ,3.10,1.42
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", SBOBET  ,3.00,1.38
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Tipsport.cz  ,3.30,1.36
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Tipsport.sk  ,3.30,1.36
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Totolotek.pl  ,2.85,1.40
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Unibet  ,3.10,1.41
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Unibet.fr  ,2.60,1.33
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", William Hill  ,3.20,1.38
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)", Winline.ru  ,2.97,1.40
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)",Average,2.99,1.39
Baltimore Orioles - Houston Astros,Sunday,30 Sep  2018,07:30,"Final result 2:5 (0:1, 1:0, 0:0, 0:1, 0:0, 0:1, 1:0, 0:2, 0:0)",Highest,3.30,1.43
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", 10Bet  ,3.10,1.41
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", 188BET  ,3.20,1.42
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", 1xBet  ,3.14,1.43
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", 1xStavka.ru  ,3.12,1.42
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", 888sport  ,2.95,1.41
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", bet-at-home  ,2.96,1.39
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", bet365  ,3.10,1.40
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Betclic.fr  ,2.60,1.32
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Betfair  ,3.20,1.36
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Bethard  ,3.10,1.41
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Betsafe  ,2.95,1.41
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Betsson  ,2.95,1.41
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", BetVictor  ,3.00,1.40
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Betway  ,3.05,1.39
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", BetWorld  ,2.85,1.35
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", BoyleSports  ,3.10,1.36
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", bwin  ,2.95,1.42
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", bwin.es  ,2.95,1.42
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", bwin.fr  ,2.50,1.33
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Chance.cz  ,3.07,1.40
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Coolbet  ,3.05,1.42
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Dafabet  ,3.00,1.42
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", eFortuna.pl  ,3.05,1.40
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Expekt  ,3.00,1.40
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", France Pari  ,2.72,1.23
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", iFortuna.cz  ,3.05,1.40
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", iFortuna.sk  ,3.05,1.40
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Intertops  ,3.10,1.42
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Interwetten  ,2.90,1.35
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Interwetten.es  ,2.90,1.35
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Leon.ru  ,2.96,1.36
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Leonbets  ,2.96,1.36
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Marathonbet  ,3.16,1.42
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", NordicBet  ,2.95,1.41
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Pinnacle  ,3.13,1.43
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", SAZKAbet.cz  ,3.10,1.41
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", SBOBET  ,3.00,1.38
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Tipsport.cz  ,3.07,1.40
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Tipsport.sk  ,3.07,1.40
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Totolotek.pl  ,2.90,1.40
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Unibet  ,3.00,1.43
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Unibet.fr  ,2.70,1.30
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", William Hill  ,3.20,1.38
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)", Winline.ru  ,3.07,1.38
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)",Average,2.99,1.39
Kansas City Royals - Cleveland Indians,Sunday,30 Sep  2018,07:15,"Final result 9:4 (0:1, 1:0, 0:2, 2:0, 0:0, 4:0, 2:0, 0:1, X:0)",Highest,3.20,1.43
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", 10Bet  ,1.37,3.30
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", 188BET  ,1.40,3.25
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", 1xBet  ,1.40,3.30
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", 1xStavka.ru  ,1.39,3.26
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", 888sport  ,1.36,3.20
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", bet-at-home  ,1.33,3.22
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", bet365  ,1.38,3.15
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Betclic.fr  ,1.28,2.80
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Betfair  ,1.36,3.20
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Bethard  ,1.37,3.30
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Betsafe  ,1.37,3.15
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Betsson  ,1.37,3.15
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", BetVictor  ,1.36,3.13
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Betway  ,1.37,3.15
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", BetWorld  ,1.30,3.10
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", BoyleSports  ,1.36,3.20
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", bwin  ,1.35,3.25
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", bwin.es  ,1.35,3.25
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", bwin.fr  ,1.26,2.80
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Chance.cz  ,1.37,3.23
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Coolbet  ,1.37,3.33
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Dafabet  ,1.39,3.12
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", eFortuna.pl  ,1.35,3.30
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Expekt  ,1.35,3.25
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", France Pari  ,1.20,2.92
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", iFortuna.cz  ,1.35,3.30
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", iFortuna.sk  ,1.35,3.30
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Intertops  ,1.39,3.20
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Interwetten  ,1.30,3.10
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Interwetten.es  ,1.30,3.15
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Leon.ru  ,1.32,3.22
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Leonbets  ,1.32,3.22
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Marathonbet  ,1.39,3.32
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", NordicBet  ,1.37,3.15
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Pinnacle  ,1.40,3.27
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", SAZKAbet.cz  ,1.37,3.30
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", SBOBET  ,1.35,3.12
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Tipsport.cz  ,1.37,3.23
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Tipsport.sk  ,1.37,3.23
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Totolotek.pl  ,1.35,3.15
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Unibet  ,1.38,3.25
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Unibet.fr  ,1.27,2.80
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", William Hill  ,1.36,3.40
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)", Winline.ru  ,1.33,3.34
Milwaukee Brewers - Detroit Tigers,Sunday,30 Sep  2018,07:10,"Final result 6:5 (0:1, 0:0, 2:2, 3:0, 0:1, 0:1, 1:0, 0:0, X:0)",Average,1.35,3.19
